,word,frequency
1576,mikasundu,7
1577,mikalilua,4
1578,pabanua,96
1579,tua,81
1580,kawan,82
1581,kelilua,6
1582,tanggapan,218
1583,katibayan,24
1584,kinulkul,17
1585,meyaus,36
1586,misumpanan,2
1587,mekapisanmetung,1
1588,mitanam,11
1589,tamarisko,3
1590,sinamba,56
1591,sibukan,44
1592,pu,250
1593,kabubugtungan,7
1594,pakamalan,163
1595,moria,1
1596,iyain,198
1597,durulukan,198
1598,mibangun,71
1599,sekyan,1
1600,dutung,200
1601,panangab,27
1602,idala,276
1603,marayu,95
1604,malakuan,26
1605,banten,26
1606,samba,109
1607,pepapusan,3
1608,api,290
1609,pataram,16
1610,miglakad,17
1611,mitata,2
1612,tupang,71
1613,munie,215
1614,tiru,75
1615,selansan,2
1616,ginapus,15
1617,dimput,7
1618,saksakan,1
1619,papaten,36
1620,pigkaymut,7
1621,miglalawe,27
1622,mikulaput,1
1623,sagu,60
1624,amanu,495
1625,pigkait,3
1626,kasing,98
1627,balas,35
1628,pampang,77
1629,mibendisyunan,23
1630,matupad,68
1631,pemintuan,59
1632,belikan,18
1633,abe,180
1634,mibalita,21
1635,buz,3
1636,sinalisi,14
1637,kemuel,3
1638,kesed,1
1639,haso,1
1640,pildas,1
1641,jidlap,1
1642,betuel,10
1643,rebeca,38
1644,reuma,1
1645,teba,1
1646,gaham,1
1647,tahas,1
1648,maaca,28
1649,kiriat,28
1650,arba,10
1651,pigpaldasan,4
1652,pigkalungkutan,11
1653,bangke,159
1654,pakisabian,43
1655,makipanuknangan,13
1656,pasaliwan,2
1657,kapirasung,45
1658,gamitan,164
1659,pikutkutan,15
1660,asabi,135
1661,mikakunung,15
1662,ikutkut,35
1663,akutkut,3
1664,pekaduku,3
1665,mikutkut,73
1666,efron,15
1667,zohar,4
1668,pisali,60
1669,makpela,6
1670,pakisabi,17
1671,tumawad,1
1672,pakalukluk,19
1673,daramdaman,106
1674,hiteong,2
1675,testigu,44
1676,kabalen,146
1677,kuebang,2
1678,ibabie,11
1679,bayaran,65
1680,pabayad,3
1681,mangutkut,11
1682,alagang,40
1683,mekipagkayari,1
1684,tinimbang,5
1685,pamayad,17
1686,mimiral,5
1687,makayarap,37
1688,kitkut,53
1689,milipat,13
1690,antimong,116
1691,pekamatuang,2
1692,ibili,138
1693,puad,21
1694,panintun,8
1695,pilinan,52
1696,pung,89
1697,mabisang,6
1698,tuki,145
1699,yo,37
1700,tutuki,41
1701,nanuman,159
1702,parala,80
1703,makauna,26
1704,saupan,209
1705,simpa,13
1706,papalyarian,12
1707,sinumpa,48
1708,yuyutus,38
1709,panregalu,2
1710,mesopotamia,21
1711,mabibengi,11
1712,pepasikloran,1
1713,oras,319
1714,paglual,11
1715,saklung,12
1716,magtagumpe,81
1717,lakad,79
1718,pakit,56
1719,kaluguran,149
1720,lulual,64
1721,maniawad,129
1722,dalaga,64
1723,painum,2
1724,telaga,57
1725,pamanalangin,30
1726,magdalang,118
1727,banga,22
1728,mamako,35
1729,pupulayi,28
1730,mayalang,11
1731,galang,118
1732,makainum,21
1733,kildas,7
1734,pepainuman,7
1735,saklu,4
1736,bisa,142
1737,bilus,10
1738,pinuman,1
1739,ikua,221
1740,apainum,2
1741,mitmung,338
1742,katahimikan,19
1743,pagugumasdan,1
1744,pepagtagumpen,9
1745,kayari,31
1746,lege,12
1747,gintung,133
1748,singsing,32
1749,pepasulud,15
1750,pulseras,11
1751,kenu,96
1752,makipanudtud,3
1753,keta,91
1754,are,38
1755,malualas,48
1756,siniklaud,39
1757,selangi,1
1758,memulayi,40
1759,ipamalita,20
1760,mepalyari,76
1761,takde,30
1762,malaus,21
1763,sidia,76
1764,pigsadia,4
1765,beba,12
1766,kargang,4
1767,makasake,44
1768,pepadinan,4
1769,pigdala,9
1770,inapagan,3
1771,dale,2
1772,heganagana,83
1773,pepasumpan,4
1774,pepangaku,1
1775,ilawe,2
1776,parati,145
1777,pamintuan,170
1778,itubud,52
1779,apanintun,1
1780,atuparan,28
1781,katungkulan,173
1782,mabisa,14
1783,kening,42
1784,dalagang,28
1785,sasaklu,1
1786,ainum,18
1787,painuman,12
1788,isaklu,1
1789,ayaring,4
1790,sinaklu,3
1791,malalagua,9
1792,bangang,6
1793,pepasingsingan,1
1794,pepasuluran,7
1795,pinuri,34
1796,isipan,288
1797,kaming,201
1798,oyan,28
1799,regalu,112
1800,mekipanudtud,1
1801,mamun,6
1802,mapilan,417
1803,pipigilan,11
1804,kutnan,26
1805,ite,10
1806,peintulutan,49
1807,yaya,1
1808,milyun,8
1809,tinikdo,11
1810,talasaup,13
1811,tinuki,87
1812,atuki,1
1813,sisilim,19
1814,maglakad,35
1815,sasalubung,3
1816,kekatamu,325
1817,migtakap,2
1818,liguran,26
1819,mebawas,6
1820,lungkut,77
1821,pangamate,40
1822,ketura,4
1823,zimran,2
1824,joksan,4
1825,medan,2
1826,midian,35
1827,isbak,2
1828,suah,7
1829,asurim,1
1830,letusim,1
1831,leumim,1
1832,efa,8
1833,efer,4
1834,hanok,5
1835,abida,2
1836,eldaa,2
1837,pepamana,3
1838,pepapuntalan,4
1839,ilaut,9
1840,disnan,60
1841,idad,66
1842,mepatlud,9
1843,inawa,15
1844,maligaya,39
1845,sidsad,3
1846,ketuan,16
1847,inabe,9
1848,kamate,19
1849,makatuki,12
1850,makasulat,112
1851,pamidalan,4
1852,pangabait,11
1853,nebayot,5
1854,kedar,12
1855,adbeel,2
1856,mibsam,3
1857,misma,4
1858,duma,3
1859,massa,7
1860,hadad,18
1861,tema,6
1862,jetur,3
1863,napis,2
1864,kedema,2
1865,baryu,68
1866,arameo,8
1867,manganak,47
1868,panalangin,144
1869,kinagli,1
1870,mitutulakan,1
1871,malilyari,49
1872,pakibat,82
1873,milalaban,4
1874,kesa,414
1875,kadua,102
1876,suyuan,60
1877,kambal,7
1878,malare,14
1879,lare,11
1880,bulbulin,2
1881,esau,100
1882,makatalan,6
1883,jacob,364
1884,magdatun,12
1885,kaparangan,2
1886,tahimik,39
1887,maratun,6
1888,toldang,158
1889,paborito,2
1890,maburi,16
1891,ararakap,3
1892,pamangasu,2
1893,maglutu,11
1894,sabo,8
1895,gule,17
1896,maranup,6
1897,lulutu,5
1898,edom,128
1899,katuliran,180
1900,pepakamalan,6
1901,makayaliwa,37
1902,pupunta,64
1903,kabilugan,132
1904,parapat,30
1905,kautusan,1021
1906,batas,34
1907,kukutnan,6
1908,malambat,68
1909,mipatando,1
1910,lalambisan,1
1911,kalagua,2
1912,pamaglaram,14
1913,belan,14
1914,sasakupan,72
1915,tagkil,18
1916,kaniting,291
1917,menasik,3
1918,sasabian,979
1919,bili,26
1920,lubus,228
1921,pagobra,3
1922,keririan,4
1923,penambunan,1
1924,kilkul,6
1925,lumaut,10
1926,pepatambun,2
1927,pekipaten,4
1928,esek,2
1929,dia,42
1930,sitna,1
1931,mupul,23
1932,mitatakutan,48
1933,kaku,744
1934,pigsarian,5
1935,ahusat,1
1936,talausuk,5
1937,daralawan,5
1938,kasaman,65
1939,masala,87
1940,apisabi,2
1941,pikayarian,5
1942,daptanan,5
1943,pepakitanan,6
1944,ganaka,58
1945,payapa,61
1946,malino,45
1947,pigtau,2
1948,memun,13
1949,mikawakawani,1
1950,mikakaluguran,3
1951,balita,272
1952,kilkulan,3
1953,mekatuklas,8
1954,judith,81
1955,beeri,2
1956,basemat,7
1957,elon,8
1958,kunsimisyun,1
1959,mapula,7
1960,pana,56
1961,paslu,75
1962,ipangasu,2
1963,arakap,51
1964,paglutu,2
1965,pagsadia,2
1966,pekamatabang,1
1967,abendisyunan,2
1968,telan,21
1969,lilinlangan,16
1970,piglutu,1
1971,pekamasanting,22
1972,buak,108
1973,batal,79
1974,lukluk,54
1975,apangasu,1
1976,mekarakap,2
1977,pamitan,16
1978,sinaupan,14
1979,lumapit,120
1980,asalat,1
1981,selat,1
1982,kabosis,1
1983,kagamat,1
1984,akilala,181
1985,mabuak,1
1986,opu,17
1987,apagan,2
1988,linutu,10
1989,makapangan,42
1990,pakalapit,6
1991,uman,9
1992,inuma,17
1993,banglu,12
1994,ambun,29
1995,mataba,53
1996,labis,174
1997,dukuan,8
1998,magbendisyun,1
1999,paglako,23
2000,panyatang,1
2001,miglutu,5
2002,ginalgal,29
2003,mengasu,1
2004,yari,16
2005,kinulisak,72
2006,menangis,58
2007,pirait,9
2008,bindian,7
2009,mangaintulid,154
2010,mekatadua,6
2011,trigu,86
2012,pamakisabi,4
2013,tauli,45
2014,matabang,29
2015,lumaban,65
2016,milako,174
2017,pamaniuyu,21
2018,misimpan,2
2019,abalitan,263
2020,babalakan,21
2021,babala,74
2022,makayablas,5
2023,kalinguan,93
2024,parakit,8
2025,paulian,8
2026,mawala,81
2027,kong,13
2028,parehu,84
2029,namu,35
2030,makapibata,10
2031,karening,2
2032,makiasawa,67
2033,kinomustan,4
2034,penabilinan,23
2035,padan,10
2036,ingkung,11
2037,karetang,215
2038,mayupayang,106
2039,pamakiasawa,8
2040,nitang,62
2041,pamamendisyun,2
2042,pepalakuan,34
2043,makiasawang,4
2044,menusig,3
2045,katulan,18
2046,kesal,7
2047,mahalat,1
2048,inisip,43
2049,ulunan,4
2050,meninap,17
2051,eran,18
2052,mamabut,29
2053,tipa,8
2054,manik,6
2055,pagkeran,75
2056,kalatanan,1
2057,agyamang,150
2058,tiblan,13
2059,takut,359
2060,makapangilabut,58
2061,inulunan,1
2062,palatandanan,26
2063,tigtugan,10
2064,laru,75
2065,mangabaldugan,43
2066,luz,7
2067,mengaku,29
2068,panganib,75
2069,makapagbalik,36
2070,anting,492
2071,pekatakap,3
2072,makatipun,41
2073,kakilala,35
2074,komusta,30
2075,oyta,4
2076,iyuli,23
2077,pastulan,25
2078,alalu,7
2079,takap,72
2080,misasabi,1
2081,raquel,53
2082,bapa,20
2083,sinagana,4
2084,kinaul,18
2085,kinwentu,7
2086,pabulan,18
2087,bayad,30
2088,magkanu,7
2089,upang,5
2090,makamatua,2
2091,lea,36
2092,mapundat,5
2093,sukad,61
2094,milsinta,6
2095,sumuyu,114
2096,sinuyu,41
2097,kimbiran,11
2098,zilpa,6
2099,kasaup,57
2100,pangayabak,10
2101,mipakama,1
2102,kama,4
2103,ugali,87
2104,pakiasawa,2
2105,pupusan,2
2106,paruminggung,2
2107,kasalan,16
2108,mebisa,44
2109,pipusan,1
2110,pepakasal,4
2111,bilha,11
2112,maygit,294
2113,susuyu,80
2114,ruben,86
2115,makalunus,90
2116,simeon,58
2117,milapit,28
2118,levi,81
2119,juda,698
2120,mikakayanak,4
2121,mengalalu,3
2122,makiburi,4
2123,inawad,103
2124,mekilaban,49
2125,migtagumpe,26
2126,neftali,55
2127,pepasiping,1
2128,kasuerti,5
2129,gad,80
2130,kasaya,2
2131,aser,45
2132,papalutan,3
2133,mandragora,5
2134,kareng,52
2135,mandragorang,1
2136,kalap,1
2137,kukuanan,3
2138,pauli,9
2139,kalima,11
2140,inablasan,7
2141,isacar,41
2142,kalam,5
2143,zebulun,45
2144,dina,18
2145,pangabaug,1
2146,kamarinayan,98
2147,jose,285
2148,muli,155
2149,makalingad,21
2150,siyuan,20
2151,apibulebule,3
2152,mekipagobra,6
2153,karagul,30
2154,pamagmalasakit,6
2155,manatagan,1
2156,iyupa,1
2157,sesen,12
2158,pultik,10
2159,matuling,21
2160,tagpi,7
2161,pultikan,9
2162,upa,31
2163,penako,36
2164,potru,2
2165,gaindu,10
2166,pepasese,1
2167,laut,2
2168,dasnan,26
2169,pistulan,4
2170,memakli,3
2171,sagiwang,12
2172,alamo,1
2173,almendro,6
2174,kastanyo,3
2175,belatan,2
2176,gulis,13
2177,gulisan,6
2178,maputi,38
2179,sangang,29
2180,miminum,61
2181,mipangasta,2
2182,akaglian,1
2183,pekiabe,2
2184,mangasikan,8
2185,miyayasawa,5
2186,mibiling,7
2187,maina,98
2188,mangaina,24
2189,bayo,7
2190,menaliwa,8
2191,paglalawe,16
2192,sadia,92
2193,makatua,525
2194,papastulan,17
2195,lawe,30
2196,kewanian,8
2197,pemiraitnan,2
2198,mekatapulu,1
2199,inalilan,21
2200,peintulut,67
2201,apanasakit,8
2202,tagpian,4
2203,pamipapaglahi,1
2204,pawa,28
2205,ngang,118
2206,ngakung,57
2207,pakalawan,5
2208,potrung,1
2209,maglahi,1
2210,pamaniaptan,26
2211,linian,16
2212,lumakad,62
2213,pimamanan,3
2214,kekaming,207
2215,tuturing,16
2216,agastus,2
2217,ayabli,10
2218,seke,22
2219,ururan,10
2220,kikilalanan,200
2221,pepabalung,3
2222,alinlang,22
2223,marapal,3
2224,lipatan,30
2225,minarap,10
2226,gilead,135
2227,penagal,25
2228,atagal,19
2229,atalakad,4
2230,balamu,161
2231,bihag,96
2232,gera,145
2233,pasalikut,6
2234,pepayantabe,1
2235,masayang,39
2236,kantahan,3
2237,babagayan,12
2238,pandereta,16
2239,alpa,51
2240,auma,1
2241,panasakitan,59
2242,makauli,5
2243,bawalan,2
2244,kamalayan,27
2245,menako,12
2246,linulan,3
2247,bulsa,6
2248,sia,6
2249,liklukan,4
2250,asiasat,2
2251,pagkasala,2
2252,makaratang,7
2253,regla,10
2254,penintun,27
2255,bignus,10
2256,ustung,109
2257,tikian,97
2258,matul,41
2259,kekatamung,340
2260,makamatulid,3
2261,mengangas,12
2262,apate,89
2263,mabangis,23
2264,papakit,65
2265,alilan,49
2266,mepanako,6
2267,pibabata,3
2268,maduluk,5
2269,mipapatudtud,7
2270,delanan,73
2271,inantabayanan,7
2272,pitakutan,47
2273,kayatulan,84
2274,kareting,285
2275,katumpuk,7
2276,magsilbing,8
2277,manipun,6
2278,menipun,2
2279,pitumpak,4
2280,tumpak,4
2281,misulusulu,6
2282,makabuntun,5
2283,yegar,1
2284,sahaduta,1
2285,galed,2
2286,saksi,43
2287,mizpa,41
2288,mikakit,4
2289,alipustan,3
2290,lalagpas,2
2291,kekata,15
2292,nasa,48
2293,katakutan,15
2294,miyampang,3
2295,inagkat,18
2296,makisulu,18
2297,pepalabasan,2
2298,penuma,9
2299,menulakan,14
2300,asaganan,8
2301,tubud,152
2302,kampu,183
2303,mahanaim,13
2304,pepapuntan,16
2305,pasabi,83
2306,magnasa,12
2307,mismu,276
2308,kanu,39
2309,sagana,8
2310,katau,106
2311,salakayan,14
2312,makatakas,48
2313,katapatan,170
2314,tukud,66
2315,pamagbalik,46
2316,karatang,4
2317,pamaten,34
2318,ngayung,14
2319,linabas,32
2320,iregalu,2
2321,gatasan,1
2322,toro,162
2323,pepanibala,3
2324,muna,39
2325,yeng,174
2326,pekamumuna,1
2327,ipakibat,35
2328,papabie,1
2329,katuki,33
2330,penabilin,44
2331,minisip,8
2332,apalubak,1
2333,peparala,163
2334,makapauna,16
2335,akayarap,6
2336,mekad,23
2337,melakuan,47
2338,migpaynawa,6
2339,delakitan,16
2340,jabok,7
2341,adalakit,1
2342,mekibatbatan,2
2343,aulata,6
2344,asaul,2
2345,sikmal,4
2346,papaluan,5
2347,milisang,1
2348,paglugalan,12
2349,israel,1947
2350,akabatbatan,1
2351,peniel,2
2352,makaslag,7
2353,palako,5
2354,tikul,2
2355,israelita,630
2356,pikalukaluan,3
2357,kepilayan,1
2358,pangasakmal,1
2359,minatna,6
2360,pirakerakayan,8
2361,pepaunan,7
2362,migpauna,5
2363,sinalubung,14
2364,pengaul,4
2365,tatangis,18
2366,malugud,91
2367,grupung,19
2368,tinggap,237
2369,pemilit,3
2370,magpauna,2
2371,pamikakatawan,34
2372,sususu,3
2373,mangamate,23
2374,mipalalu,1
2375,mabagal,6
2376,bakang,20
2377,mikit,24
2378,tiglus,15
2379,sucot,10
2380,kural,11
2381,binang,17
2382,malaut,8
2383,pitalakaran,5
2384,hamor,13
2385,ginawang,24
2386,el,2
2387,dalawan,19
2388,pekapun,283
2389,sebat,9
2390,sinira,42
2391,makabighani,1
2392,sinta,23
2393,pekipagsalitan,4
2394,mangalambing,1
2395,paralan,244
2396,puring,3
2397,penaya,8
2398,mibua,16
2399,kalapastangan,6
2400,pamanyirang,6
2401,merapat,52
2402,palsintan,4
2403,mangalakal,10
2404,manialing,4
2405,panusigan,10
2406,duru,4
2407,makisamut,1
2408,pamaglinlang,27
2409,makitulad,2
2410,ikami,71
2411,mibalebale,7
2412,malsinta,8
2413,gagalang,28
2414,pititipunan,9
2415,kakaluguran,263
2416,makapakiasawa,22
2417,rang,398
2418,manusig,5
2419,mekipulung,5
2420,masakit,126
2421,panamdaman,61
2422,espada,201
2423,lihim,127
2424,ria,17
2425,pemangua,1
2426,akua,108
2427,pamanablas,9
2428,pangasira,4
2429,maulaga,54
2430,nipnap,1
2431,problemang,9
2432,pepasari,63
2433,pikasaman,42
2434,lusuban,153
2435,siguradung,54
2436,magisan,52
2437,apaintulut,1
2438,ituring,38
2439,magtinda,73
2440,gayak,8
2441,tatakasan,10
2442,iyugse,62
2443,linisan,33
2444,miblas,14
2445,sinaup,25
2446,maliligalig,15
2447,matnube,13
2448,susulud,110
2449,tingga,5
2450,ensina,26
2451,lalakuan,29
2452,debora,11
2453,menese,6
2454,makababa,4
2455,pamanangis,13
2456,bilugan,3
2457,akasabi,12
2458,pekatanda,4
2459,miyain,211
2460,efrata,10
2461,miraramdam,3
2462,magkasakit,7
2463,ilut,9
2464,benoni,1
2465,benjamin,168
2466,betlehem,52
2467,pitatandanan,1
2468,kutkutan,159
2469,tore,50
2470,eder,5
2471,oholibama,8
2472,ana,38
2473,zibeon,8
2474,elifas,7
2475,reuel,10
2476,jeus,9
2477,jalam,4
2478,kora,34
2479,kabiayan,60
2480,edomita,13
2481,teman,15
2482,omar,3
2483,zefo,2
2484,gatam,3
2485,kenaz,10
2486,timna,16
2487,amalek,10
2488,nahat,5
2489,zera,24
2490,samma,13
2491,miza,2
2492,tribu,554
2493,tribung,23
2494,horeo,4
2495,lotan,6
2496,sobal,9
2497,dison,7
2498,ezer,12
2499,disan,14
2500,hori,3
2501,heman,15
2502,alvan,2
2503,manahat,4
2504,ebal,8
2505,sefo,1
2506,onam,4
2507,aya,2
2508,mapaling,31
2509,hemdan,1
2510,esban,2
2511,itran,3
2512,keran,2
2513,bilhan,5
2514,zaavan,2
2515,akan,1
2516,aran,4
2517,mamuntukan,43
2518,menungkulan,6
2519,beor,11
2520,dinhaba,2
2521,zerang,1
2522,bozra,10
2523,husam,4
2524,temanita,1
2525,bedad,2
2526,midianita,28
2527,avit,2
2528,selisian,7
2529,samla,4
2530,masreka,2
2531,saul,404
2532,baalhanan,2
2533,akbor,6
2534,hadar,1
2535,pau,2
2536,mehetabel,3
2537,matred,2
2538,mezahab,2
2539,alva,2
2540,jetet,2
2541,ela,20
2542,pinon,2
2543,mibzar,2
2544,magdiel,2
2545,iram,2
2546,simbung,12
2547,makaba,47
2548,mikakapatad,39
2549,kasabi,10
2550,lalu,213
2551,manaptas,3
2552,inaptas,3
2553,pepadurutnan,10
2554,dinukung,2
2555,mababa,43
2556,arap,334
2557,ata,3
2558,manimuna,408
2559,pengamanuan,4
2560,kabaldugan,286
2561,duku,31
2562,pibulebulayan,8
2563,ibalita,60
2564,panintunan,149
2565,lu,2
2566,pisasabian,72
2567,dotan,9
2568,penalukian,2
2569,apisanmetung,2
2570,mapaninap,5
2571,liklak,6
2572,kararasan,40
2573,penikuanan,2
2574,patulung,1
2575,aligtas,51
2576,abalik,14
2577,likas,33
2578,inugse,47
2579,linukluk,67
2580,ismaelitang,2
2581,maglakbe,57
2582,paniangkap,15
2583,pabanglu,46
2584,karga,25
2585,apala,20
2586,sakali,17
2587,ismaelita,6
2588,sinaka,14
2589,pengabak,4
2590,mekamate,51
2591,biserung,154
2592,sinoso,6
2593,pepasabi,14
2594,ginabak,39
2595,misulud,48
2596,magaspang,56
2597,pamatulan,13
2598,kalungkutan,110
2599,tengisan,7
2600,potifar,7
2601,kapitan,32
2602,guardia,135
2603,kinawani,7
2604,adulam,8
2605,milagyuan,62
2606,hira,4
2607,sua,1
2608,er,10
2609,onan,8
2610,kesib,1
2611,pekiasawa,3
2612,aturing,2
2613,misiping,11
2614,panayan,53
2615,dagul,44
2616,miglambat,17
2617,pamagpaldas,17
2618,manurud,2
2619,tumagun,8
2620,pamanurud,1
2621,mebalu,96
2622,migtalikbung,1
2623,pekabalabalan,1
2624,palub,65
2625,enaim,2
2626,lalabasan,1
2627,makatalikbung,2
2628,sisingil,4
2629,padalan,3
2630,sangla,6
2631,isangla,1
2632,panatak,20
2633,babat,7
2634,pakiduang,11
2635,talikbung,6
2636,sinulud,18
2637,singla,11
2638,mintang,3
2639,kanung,12
2640,kaylian,39
2641,katamu,195
2642,memialung,1
2643,ilual,40
2644,pepatubud,7
2645,makibandi,56
2646,kaninu,83
2647,pepayasawa,1
2648,miyaldo,3
2649,meyakit,47
2650,mangambal,1
2651,mitali,5
2652,malutung,18
2653,inigut,5
2654,kakambal,6
2655,pidalanan,4
2656,perez,24
2657,makataling,1
2658,malutu,59
2659,mekasali,5
2660,papagtagumpen,18
2661,aluguran,8
2662,katiwala,27
2663,penibala,17
2664,peparagulan,1
2665,pakialam,9
2666,melambat,21
2667,aburi,13
2668,pigaganakan,29
2669,pibalebaleng,6
2670,imoralidad,10
2671,pamikasala,228
2672,penusigan,3
2673,mipaintagun,12
2674,tinakas,116
2675,alakuan,6
2676,peniaus,1
2677,lapastangan,16
2678,liban,36
2679,mengulisak,2
2680,mangulisak,3
2681,memulaying,3
2682,sininup,4
2683,pepasibayuan,1
2684,kwentu,3
2685,hebreong,4
2686,pagsamantalan,2
2687,peparakap,16
2688,pepasukul,17
2689,sukulan,74
2690,maganaka,91
2691,makasukul,33
2692,penibalan,4
2693,obra,157
2694,talapangasiwa,21
2695,panadero,8
2696,lingunan,4
2697,milulupa,3
2698,makaibie,55
2699,mikakunu,14
2700,peninap,11
2701,kukulate,1
2702,halus,46
2703,memulung,1
2704,linsut,8
2705,buku,14
2706,sampaga,37
2707,malulut,4
2708,punggul,13
2709,tatalnan,52
2710,kopa,61
2711,pisla,1
2712,pagsadiang,1
2713,banggitan,9
2714,milual,57
2715,dinukut,2
2716,gewang,35
2717,ikasukul,3
2718,biasa,214
2719,mamuntuk,1
2720,salikap,4
2721,makababo,3
2722,lutung,1
2723,pupuntukan,1
2724,patabtab,1
2725,ibitin,13
2726,beitan,5
2727,dingut,1
2728,pepabite,6
2729,akalinguan,15
2730,nilo,31
2731,abud,29
2732,matsura,9
2733,payat,12
2734,mekiagape,1
2735,pun,12
2736,tinalage,13
2737,binutil,159
2738,meduluk,6
2739,kayabakan,7
2740,salamangkeru,19
2741,mangabiasa,29
2742,mekaibie,6
2743,aminan,2
2744,baintaung,7
2745,mitubud,155
2746,mekapamalbas,1
2747,mekapanaliling,1
2748,lanat,2
2749,pabalu,7
2750,matsurang,3
2751,makalinguan,42
2752,mamili,52
2753,mayagyu,3
2754,ipanibala,9
2755,tuldu,8
2756,mangasiwa,17
2757,patipun,1
2758,upayang,91
2759,tumipun,21
2760,ikamalig,1
2761,metipun,4
2762,opisyal,293
2763,munikala,10
2764,espiritu,412
2765,pepabalu,43
2766,mayayakit,52
2767,magaling,39
2768,panibala,3
2769,pepapiblasan,1
2770,mangamal,43
2771,kwintas,21
2772,pepagamit,3
2773,karwahe,51
2774,ikulisak,14
2775,lumele,2
2776,makatas,18
2777,zafenat,1
2778,panea,1
2779,asenat,3
2780,potifera,3
2781,heliopolis,4
2782,pepatipun,5
2783,pepakamalig,3
2784,pepatakal,1
2785,manase,136
2786,pepakalinguan,1
2787,efraim,115
2788,mepupus,7
2789,sinaingsing,15
2790,pepabuklat,1
2791,kamalig,17
2792,pepasaliwan,1
2793,makasali,9
2794,nananu,4
2795,ken,107
2796,sali,26
2797,saling,20
2798,pepatukian,5
2799,mekiabe,65
2800,gobernador,116
2801,mamisaling,6
2802,tatagkil,9
2803,mataram,45
2804,ispia,32
2805,apaniwalan,10
2806,paniwalan,79
2807,masubuk,10
2808,makalako,16
2809,tuburan,12
2810,pepakulung,3
2811,papate,13
2812,makakulung,5
2813,daranup,10
2814,apatunayan,7
2815,mamayad,42
2816,magpakalunus,3
2817,itamu,46
2818,magdusa,37
2819,kasi,28
2820,aintindian,158
2821,interpreti,1
2822,pepakawani,1
2823,pepagapus,6
2824,lulanan,75
2825,salaping,101
2826,pemayad,10
2827,sarasarili,35
2828,saku,27
2829,peparinan,2
2830,metupad,29
2831,pangabengi,2
2832,kinarug,1
2833,salu,85
2834,subukan,28
2835,ping,38
2836,pepagdalan,2
2837,ibulus,33
2838,magnegosyu,1
2839,kakuanan,25
2840,pupusanan,18
2841,makatagan,41
2842,ikamate,8
2843,agisan,16
2844,trigung,7
2845,pekapanabilin,3
2846,patukian,4
2847,maigpit,30
2848,ulit,69
2849,pengutnan,10
2850,pekibatan,50
2851,kutang,37
2852,misip,20
2853,patuki,1
2854,ituking,1
2855,parsalanan,5
2856,mekapagbalik,26
2857,akarapat,50
2858,lamnan,1
2859,balsamu,7
2860,pulut,46
2861,panilan,43
2862,astragalo,1
2863,laudano,1
2864,alponsigo,1
2865,doblian,1
2866,salapi,135
2867,migkamali,5
2868,paratangan,11
2869,lunus,190
2870,makasadia,136
2871,dinoblian,1
2872,mekikit,19
2873,inutusan,46
2874,paluban,12
2875,magsadiang,9
2876,maugtu,5
2877,siguru,20
2878,marahil,21
2879,dakpan,48
2880,sinaling,2
2881,pipagpaynawan,11
2882,panyali,1
2883,gaganakan,14
2884,pepaluban,4
2885,pepagdalang,1
2886,akasulu,1
2887,kinomusta,4
2888,pekabungsu,1
2889,agyung,51
2890,panamdam,35
2891,kuartu,112
2892,menimu,4
2893,pinigil,7
2894,pepayapag,1
2895,kasulu,16
2896,lamesa,71
2897,mekisulu,3
2898,pikakasaman,51
2899,midalan,4
2900,pangalukluk,2
2901,mipaglalawe,2
2902,pangamulala,1
2903,yapag,10
2904,pangaras,14
2905,masyadung,2
2906,milaut,11
2907,talukian,1
2908,inablas,4
2909,gagamitan,81
2910,manula,16
